Count,ProcessID,Data(Bytes),Time (Seconds)
11132,599,48128,12.000056
11133,4009,49152,12.000056
11134,29455,49152,12.000057
11135,563,49152,12.000057
11136,1003,49152,12.000057
11137,1202,49152,12.000057
11138,28339,49152,12.000058
11139,28797,49152,12.000058
11140,5051,49152,12.000058
11141,2177,49152,12.000058
11142,4394,49152,12.000058
11143,8717,49152,12.000058
11144,28953,48128,12.00006
11145,7580,49152,12.00006
11146,27437,49152,12.000061
11147,28813,49152,12.000061
11148,4114,49152,12.000061
11149,4215,47104,12.000061
11150,6236,49152,12.000061
11151,8164,49152,12.000061
11152,27460,48128,12.000062
11153,30133,49152,12.000062
11154,5384,49152,12.000062
11155,30344,49152,12.000062
11156,31459,49152,12.000062
11157,7986,49152,12.000062
11158,602,48128,12.000063
11159,30491,49152,12.000063
11160,1570,49152,12.000063
11161,1820,49152,12.000063
11162,6331,49152,12.000063
11163,30424,49152,12.000064
11164,30432,49152,12.000064
11165,1364,49152,12.000064
11166,2826,49152,12.000064
11167,30777,48128,12.000064
11168,30911,49152,12.000064
11169,31155,49152,12.000064
11170,32429,49152,12.000064
11171,1491,49152,12.000064
11172,2439,49152,12.000064
11173,5875,49152,12.000064
11174,8699,49152,12.000064
11175,27520,49152,12.000065
11176,32306,49152,12.000065
11177,1225,49152,12.000065
11178,1299,49152,12.000065
11179,6851,49152,12.000065
11180,7668,49152,12.000065
11181,29022,49152,12.000066
11182,29394,49152,12.000066
11183,31408,49152,12.000066
11184,642,46080,12.000066
11185,1630,49152,12.000066
11186,2863,49152,12.000066
11187,30294,49152,12.000066
11188,31633,49152,12.000066
11189,4338,49152,12.000066
11190,4694,49152,12.000066
11191,7157,49152,12.000066
11192,31606,49152,12.000067
11193,831,49152,12.000067
11194,30554,49152,12.000067
11195,30680,49152,12.000067
11196,1328,49152,12.000067
11197,2852,49152,12.000067
11198,2980,49152,12.000067
11199,3374,49152,12.000067
11200,6698,49152,12.000067
11201,27503,48128,12.000068
11202,30110,49152,12.000068
11203,31590,49152,12.000068
11204,32000,49152,12.000068
11205,32608,49152,12.000068
11206,489,49152,12.000068
11207,3349,49152,12.000068
11208,3799,49152,12.000068
11209,3868,49152,12.000068
11210,2749,49152,12.000068
11211,4677,49152,12.000068
11212,8742,49152,12.000068
11213,3814,49152,12.000069
11214,30543,49152,12.000069
11215,30677,49152,12.000069
11216,30684,49152,12.000069
11217,32249,49152,12.000069
11218,32402,49152,12.000069
11219,4270,48128,12.000069
11220,5054,49152,12.000069
11221,7217,49152,12.000069
11222,8401,49152,12.000069
11223,31204,49152,12.00007
11224,2512,49152,12.00007
11225,3655,49152,12.00007
11226,3916,49152,12.00007
11227,5366,49152,12.00007
11228,30619,49152,12.00007
11229,30796,49152,12.00007
11230,32044,49152,12.00007
11231,32318,49152,12.00007
11232,32691,49152,12.00007
11233,1264,49152,12.00007
11234,2263,49152,12.00007
11235,4561,49152,12.00007
11236,4753,49152,12.00007
11237,7360,49152,12.00007
11238,8573,49152,12.00007
11239,30191,49152,12.000071
11240,1551,49152,12.000071
11241,2509,49152,12.000071
11242,30917,49152,12.000071
11243,31532,49152,12.000071
11244,31841,49152,12.000071
11245,32299,49152,12.000071
11246,32357,49152,12.000071
11247,3612,49152,12.000071
11248,29206,49152,12.000072
11249,30787,49152,12.000072
11250,31298,49152,12.000072
11251,5172,49152,12.000072
11252,979,49152,12.000072
11253,4743,49152,12.000072
11254,4826,49152,12.000072
11255,4982,49152,12.000072
11256,26970,49152,12.000073
11257,31658,49152,12.000073
11258,2455,49152,12.000073
11259,2565,49152,12.000073
11260,2594,49152,12.000073
11261,8610,49152,12.000073
11262,27714,49152,12.000074
11263,29903,49152,12.000074
11264,4474,48128,12.000074
11265,30737,46080,12.000074
11266,31420,49152,12.000074
11267,31435,49152,12.000074
11268,32356,49152,12.000074
11269,3713,49152,12.000074
11270,3731,49152,12.000074
11271,4821,49152,12.000074
11272,7439,49152,12.000074
11273,32200,49152,12.000075
11274,4617,49152,12.000075
11275,7020,49152,12.000075
11276,7882,48128,12.000075
11277,29549,49152,12.000076
11278,30630,49152,12.000076
11279,30753,49152,12.000076
11280,4563,49152,12.000076
11281,31516,49152,12.000076
11282,2021,49152,12.000076
11283,5633,49152,12.000076
11284,6279,49152,12.000076
11285,27748,49152,12.000077
11286,28737,49152,12.000077
11287,29253,49152,12.000077
11288,1582,49152,12.000077
11289,30705,47104,12.000077
11290,4935,49152,12.000077
11291,27467,48128,12.000078
11292,929,49152,12.000078
11293,5294,49152,12.000078
11294,30778,49152,12.000078
11295,32699,49152,12.000078
11296,5958,49152,12.000078
11297,7486,49152,12.000078
11298,27104,49152,12.000079
11299,27408,49152,12.000079
11300,2354,49152,12.000079
11301,4937,49152,12.000079
11302,32317,49152,12.000079
11303,32555,49152,12.000079
11304,902,49152,12.000079
11305,1360,49152,12.000079
11306,6038,49152,12.000079
11307,27782,49152,12.00008
11308,27870,49152,12.00008
11309,29133,49152,12.00008
11310,32455,49152,12.00008
11311,1915,49152,12.00008
11312,1934,49152,12.00008
11313,3145,49152,12.00008
11314,5821,49152,12.00008
11315,7705,49152,12.00008
11316,30436,49152,12.000081
11317,32752,49152,12.000081
11318,1697,49152,12.000081
11319,1911,49152,12.000081
11320,3335,49152,12.000081
11321,4888,49152,12.000081
11322,5166,49152,12.000081
11323,7955,49152,12.000081
11324,8282,49152,12.000081
11325,8506,49152,12.000081
11326,27810,49152,12.000082
11327,28142,49152,12.000082
11328,30548,49152,12.000082
11329,4788,49152,12.000082
11330,30404,49152,12.000082
11331,1859,49152,12.000082
11332,2794,49152,12.000082
11333,27036,49152,12.000083
11334,27504,49152,12.000083
11335,28138,49152,12.000083
11336,31129,49152,12.000083
11337,795,47104,12.000083
11338,31624,49152,12.000083
11339,849,49152,12.000083
11340,6591,49152,12.000083
11341,7767,49152,12.000083
11342,31236,49152,12.000084
11343,570,49152,12.000084
11344,31439,49152,12.000084
11345,31973,49152,12.000084
11346,32142,49152,12.000084
11347,5257,49152,12.000084
11348,5523,49152,12.000084
11349,27606,49152,12.000085
11350,29106,49152,12.000085
11351,30710,49152,12.000085
11352,30944,49152,12.000085
11353,31950,49152,12.000085
11354,2741,49152,12.000085
11355,4924,49152,12.000085
11356,31564,49152,12.000085
11357,3342,49152,12.000085
11358,5872,49152,12.000085
11359,7110,49152,12.000085
11360,8348,49152,12.000085
11361,27628,49152,12.000086
11362,28864,49152,12.000086
11363,29010,49152,12.000086
11364,29716,49152,12.000086
11365,30227,49152,12.000086
11366,31942,49152,12.000086
11367,1291,49152,12.000086
11368,1518,49152,12.000086
11369,1640,49152,12.000086
11370,3231,49152,12.000086
11371,4088,49152,12.000086
11372,4126,49152,12.000086
11373,4148,49152,12.000086
11374,5223,49152,12.000086
11375,30295,49152,12.000086
11376,876,49152,12.000086
11377,1094,49152,12.000086
11378,1728,49152,12.000086
11379,5465,49152,12.000086
11380,6175,49152,12.000086
11381,7833,47104,12.000086
11382,8367,49152,12.000086
11383,30302,49152,12.000087
11384,32506,49152,12.000087
11385,499,49152,12.000087
11386,3242,49152,12.000087
11387,3259,49152,12.000087
11388,4097,49152,12.000087
11389,30797,49152,12.000087
11390,31121,47104,12.000087
11391,32126,49152,12.000087
11392,3762,49152,12.000087
11393,8295,49152,12.000087
11394,8594,49152,12.000087
11395,29293,49152,12.000088
11396,30196,49152,12.000088
11397,31155,49152,12.000088
11398,31316,49152,12.000088
11399,1015,49152,12.000088
11400,1802,49152,12.000088
11401,1983,49152,12.000088
11402,3486,49152,12.000088
11403,3741,49152,12.000088
11404,31001,49152,12.000088
11405,32049,49152,12.000088
11406,3942,49152,12.000088
11407,7064,49152,12.000088
11408,27237,49152,12.000089
11409,29061,49152,12.000089
11410,29191,49152,12.000089
11411,31098,49152,12.000089
11412,31101,49152,12.000089
11413,32214,49152,12.000089
11414,32521,49152,12.000089
11415,1686,49152,12.000089
11416,1856,49152,12.000089
11417,2133,49152,12.000089
11418,3854,49152,12.000089
11419,4769,49152,12.000089
11420,4838,49152,12.000089
11421,5011,49152,12.000089
11422,30403,49152,12.000089
11423,30542,49152,12.000089
11424,1223,49152,12.000089
11425,1771,49152,12.000089
11426,5705,49152,12.000089
11427,27279,49152,12.00009
11428,31962,49152,12.00009
11429,1190,49152,12.00009
11430,1352,49152,12.00009
11431,3469,49152,12.00009
11432,4119,49152,12.00009
11433,4216,49152,12.00009
11434,5009,49152,12.00009
11435,30792,49152,12.00009
11436,31906,49152,12.00009
11437,2179,49152,12.00009
11438,2314,49152,12.00009
11439,2387,49152,12.00009
11440,5205,49152,12.00009
11441,6606,49152,12.00009
11442,27636,49152,12.000091
11443,30218,49152,12.000091
11444,31466,49152,12.000091
11445,31644,49152,12.000091
11446,3418,49152,12.000091
11447,4297,49152,12.000091
11448,5007,49152,12.000091
11449,30287,49152,12.000091
11450,30746,48128,12.000091
11451,32502,49152,12.000091
11452,2350,49152,12.000091
11453,7233,49152,12.000091
11454,28162,49152,12.000092
11455,29893,49152,12.000092
11456,29962,49152,12.000092
11457,30356,49152,12.000092
11458,31816,49152,12.000092
11459,2665,49152,12.000092
11460,3108,49152,12.000092
11461,4290,48128,12.000092
11462,5894,49152,12.000092
11463,7722,49152,12.000092
11464,28219,49152,12.000093
11465,31235,49152,12.000093
11466,1702,49152,12.000093
11467,3883,49152,12.000093
11468,4793,49152,12.000093
11469,30925,49152,12.000093
11470,31068,49152,12.000093
11471,31096,48128,12.000093
11472,32193,49152,12.000093
11473,4436,49152,12.000093
11474,5111,49152,12.000093
11475,6529,49152,12.000093
11476,8628,49152,12.000093
11477,2285,49152,12.000094
11478,31544,49152,12.000094
11479,624,49152,12.000094
11480,2735,49152,12.000094
11481,7251,49152,12.000094
11482,28204,49152,12.000095
11483,29057,49152,12.000095
11484,29060,49152,12.000095
11485,29921,49152,12.000095
11486,30115,49152,12.000095
11487,376,49152,12.000095
11488,2518,49152,12.000095
11489,4992,49152,12.000095
11490,5508,49152,12.000095
11491,30083,49152,12.000095
11492,32364,49152,12.000095
11493,32487,49152,12.000095
11494,671,49152,12.000095
11495,1113,49152,12.000095
11496,2738,49152,12.000095
11497,3561,49152,12.000095
11498,6580,49152,12.000095
11499,7167,49152,12.000095
11500,8491,49152,12.000095
11501,28524,49152,12.000096
11502,29280,49152,12.000096
11503,30494,49152,12.000096
11504,3731,49152,12.000096
11505,5071,49152,12.000096
11506,1777,49152,12.000096
11507,2681,49152,12.000096
11508,3278,49152,12.000096
11509,4226,47104,12.000096
11510,6564,49152,12.000096
11511,30121,49152,12.000097
11512,31647,49152,12.000097
11513,1275,49152,12.000097
11514,1558,49152,12.000097
11515,3823,49152,12.000097
11516,4369,49152,12.000097
11517,4959,49152,12.000097
11518,30186,49152,12.000097
11519,30481,49152,12.000097
11520,31819,49152,12.000097
11521,32229,49152,12.000097
11522,32326,49152,12.000097
11523,32374,49152,12.000097
11524,604,49152,12.000097
11525,2073,49152,12.000097
11526,4047,49152,12.000097
11527,5300,49152,12.000097
11528,6001,49152,12.000097
11529,6575,49152,12.000097
11530,7464,49152,12.000097
11531,30022,49152,12.000098
11532,30704,49152,12.000098
11533,4936,49152,12.000098
11534,5163,49152,12.000098
11535,5327,49152,12.000098
11536,31449,49152,12.000098
11537,32108,49152,12.000098
11538,1399,49152,12.000098
11539,2150,49152,12.000098
11540,3591,49152,12.000098
11541,5222,49152,12.000098
11542,5742,49152,12.000098
11543,5928,49152,12.000098
11544,7074,49152,12.000098
11545,7518,49152,12.000098
11546,7636,49152,12.000098
11547,28330,49152,12.000099
11548,28915,49152,12.000099
11549,29259,49152,12.000099
11550,29269,49152,12.000099
11551,32733,49152,12.000099
11552,3917,49152,12.000099
11553,4308,49152,12.000099
11554,31706,49152,12.000099
11555,32434,49152,12.000099
11556,32549,49152,12.000099
11557,2064,49152,12.000099
11558,3050,49152,12.000099
11559,7678,49152,12.000099
11560,27881,49152,12.0001
11561,28677,49152,12.0001
11562,32244,49152,12.0001
11563,3535,49152,12.0001
11564,5439,49152,12.0001
11565,30229,49152,12.0001
11566,1255,49152,12.0001
11567,3690,49152,12.0001
11568,7756,49152,12.0001
11569,27376,49152,12.000101
11570,27788,49152,12.000101
11571,29179,49152,12.000101
11572,32383,49152,12.000101
11573,1795,49152,12.000101
11574,1839,49152,12.000101
11575,31317,49152,12.000101
11576,32565,49152,12.000101
11577,1658,49152,12.000101
11578,3697,49152,12.000101
11579,4544,49152,12.000101
11580,5824,49152,12.000101
11581,5940,49152,12.000101
11582,7371,49152,12.000101
11583,7550,49152,12.000101
11584,31561,49152,12.000102
11585,2718,49152,12.000102
11586,2804,49152,12.000102
11587,2965,49152,12.000102
11588,2985,49152,12.000102
11589,3571,49152,12.000102
11590,4573,49152,12.000102
11591,4686,49152,12.000102
11592,6609,49152,12.000102
11593,7971,49152,12.000102
11594,27523,49152,12.000103
11595,29171,49152,12.000103
11596,29515,49152,12.000103
11597,2461,49152,12.000103
11598,576,49152,12.000103
11599,3012,49152,12.000103
11600,3129,49152,12.000103
11601,3321,49152,12.000103
11602,5290,49152,12.000103
11603,27048,49152,12.000104
11604,30045,49152,12.000104
11605,30057,49152,12.000104
11606,30189,49152,12.000104
11607,31457,49152,12.000104
11608,3180,49152,12.000104
11609,3215,49152,12.000104
11610,3899,49152,12.000104
11611,5244,49152,12.000104
11612,30273,49152,12.000104
11613,32598,49152,12.000104
11614,1182,49152,12.000104
11615,1793,49152,12.000104
11616,3284,49152,12.000104
11617,5659,49152,12.000104
11618,6608,49152,12.000104
11619,28779,49152,12.000105
11620,1800,49152,12.000105
11621,5259,49152,12.000105
11622,30545,49152,12.000105
11623,31682,49152,12.000105
11624,32101,49152,12.000105
11625,4367,49152,12.000105
11626,7494,49152,12.000105
11627,8161,49152,12.000105
11628,27149,49152,12.000106
11629,30048,49152,12.000106
11630,30324,49152,12.000106
11631,31074,49152,12.000106
11632,4020,49152,12.000106
11633,31074,49152,12.000106
11634,26929,49152,12.000107
11635,28732,49152,12.000107
11636,28762,49152,12.000107
11637,29162,49152,12.000107
11638,30177,49152,12.000107
11639,1080,49152,12.000107
11640,1266,49152,12.000107
11641,1484,49152,12.000107
11642,4315,49152,12.000107
11643,5409,49152,12.000107
11644,31035,49152,12.000107
11645,31503,49152,12.000107
11646,327,49152,12.000107
11647,4484,49152,12.000107
11648,5009,49152,12.000107
11649,6641,49152,12.000107
11650,7211,49152,12.000107
11651,27351,49152,12.000108
11652,29512,49152,12.000108
11653,29764,49152,12.000108
11654,31329,49152,12.000108
11655,3024,49152,12.000108
11656,4177,49152,12.000108
11657,5243,49152,12.000108
11658,627,49152,12.000108
11659,1006,49152,12.000108
11660,1250,49152,12.000108
11661,1370,49152,12.000108
11662,2385,49152,12.000108
11663,2920,49152,12.000108
11664,3479,49152,12.000108
11665,3996,49152,12.000108
11666,5281,49152,12.000108
11667,7188,49152,12.000108
11668,8278,49152,12.000108
11669,8316,49152,12.000108
11670,28231,49152,12.000109
11671,30213,49152,12.000109
11672,30660,49152,12.000109
11673,2394,49152,12.000109
11674,2889,49152,12.000109
11675,3292,49152,12.000109
11676,30611,49152,12.000109
11677,30794,49152,12.000109
11678,2619,49152,12.000109
11679,4668,49152,12.000109
11680,5753,49152,12.000109
11681,6352,49152,12.000109
11682,8169,49152,12.000109
11683,30839,49152,12.00011
11684,31687,49152,12.00011
11685,32022,49152,12.00011
11686,3778,49152,12.00011
11687,4612,49152,12.00011
11688,31131,48128,12.00011
11689,572,49152,12.00011
11690,3070,49152,12.00011
11691,7153,49152,12.00011
11692,27643,49152,12.000111
11693,29021,49152,12.000111
11694,31743,49152,12.000111
11695,32463,49152,12.000111
11696,32572,49152,12.000111
11697,1816,49152,12.000111
11698,1874,49152,12.000111
11699,2914,49152,12.000111
11700,4352,49152,12.000111
11701,972,49152,12.000111
11702,3627,49152,12.000111
11703,4496,49152,12.000111
11704,6111,49152,12.000111
11705,6238,49152,12.000111
11706,6835,49152,12.000111
11707,7099,49152,12.000111
11708,7989,49152,12.000111
11709,29030,49152,12.000112
11710,31827,49152,12.000112
11711,32485,49152,12.000112
11712,864,49152,12.000112
11713,2378,49152,12.000112
11714,3136,49152,12.000112
11715,32407,49152,12.000112
11716,32546,49152,12.000112
11717,1829,49152,12.000112
11718,5790,49152,12.000112
11719,6137,49152,12.000112
11720,6470,49152,12.000112
11721,6974,49152,12.000112
11722,7017,49152,12.000112
11723,28123,49152,12.000113
11724,28644,49152,12.000113
